property_id,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,list_date,list_price,status,postal_code,state,state_code,city,county,address_line,latitude,longitude,tags,,private_backyard,garage_1_or_more,hoa,central_heat,cul_de_sac,corner_lot,investment_opportunity,granite_kitchen,open_kitchen,basement,ranch,gourmet_kitchen,city_view,two_kitchen,master_bedroom,large_kitchen,beautiful_backyard,ensuite,community_gym,wooded_land,family_room,maintenance,carport,volleyball,big_lot,lake,water_view,garage_3_or_more,master_suite,dual_master_bedroom,golf_course,outbuilding,dishwasher,forced_air,ocean_view,tennis,large_porch,gated_community,new_roof,tennis_court,golf_course_lot_or_frontage,greenhouse,park,community_center,white_kitchen,lake_view,private_bathroom,trails,single_story,community_security_features,swimming_pool,central_air,fenced_yard,hardwood_floors,front_porch,theater_room,rv_or_boat_parking,fireplace,garage_2_or_more,library,spa_or_hot_tub,floor_plan,first_floor_master_bedroom,recreation_facilities,playground,smart_homes,jack_and_jill_bathroom,kitchen_island,furniture,boat_dock,baseball,two_or_more_stories,community_golf,low_hoa,efficient,screen_porch,energy_efficient,open_house,vaulted_ceiling,river_view,basketball,new_construction,community_clubhouse,washer_dryer,updated_kitchen,private_courtyard,community_boat_facilities,solar_panels,outdoor_kitchen,hill_or_mountain_view,master_bathroom,hidden_room,community_outdoor_space,fixer_upper,clubhouse,elevator,community_tennis_court,wrap_around_porch,storm_shelter,guest_parking,marina,coffer_ceiling,community_spa_or_hot_tub,game_room,beach,modern_kitchen,cathedral_ceiling,big_bathroom,media_room,rental_property,big_yard,high_ceiling,basketball_court,fenced_courtyard,open_floor_plan,views,rv_parking,wine_cellar,laundry_room,pond,medicalcare,community_swimming_pool,soccer,senior_community,golf_course_view,security,groundscare,view,waterfront,fruit_trees,solar_system,farm,two_master_suites,no_hoa,shopping,den_or_office
6037865921,,,,,,,,,,False,1985,,2022-06-24,340000,2,,,21780,1394,2,,,,1,3,single_family,2022-05-20T05:01:06Z,350000,sold,30101,Georgia,GA,Acworth,Cobb,4067 N Shores Dr NW,34.055567,-84.720673,"['central_air', 'central_heat', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'private_backyard', 'fenced_yard', 'dual_master_bedroom', 'master_bedroom', 'farm', 'ranch', 'lake', 'groundscare']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6726864404,,,,,,,,,,,,,2022-08-18,561600,,,,30928,,0,,,,,,single_family,,,sold,30101,Georgia,GA,Acworth,Bartow,32 Greystone Way,34.101015,-84.816718,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052224252,,,,,,,,,,,2009,,2022-07-01,7000000,2,,,210395,1766,2,,,,1,,single_family,,,sold,30101,Georgia,GA,Acworth,Paulding,79 Silverfern Trce,34.08165,-84.741383,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568836768,,,,,,,,,,,1946,,2022-06-13,200000,1,,,8712,1004,1,,,,1,2,single_family,,,sold,30101,Georgia,GA,Acworth,Cobb,4386 Park St,34.061281,-84.671246,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305759409,,,,,False,,,,,False,1996,,2022-10-28,535000,3,,1,16562,3830,4,,,2,2,5,single_family,2022-08-25T07:15:09Z,544000,sold,30101,Georgia,GA,Acworth,Cobb,615 Braidwood Dr NW,33.972657,-84.733527,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'gourmet_kitchen', 'open_floor_plan', 'floor_plan', 'wrap_around_porch', 'tennis']",0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6087094231,,,,,,,,,,,1980,,2022-07-18,419000,2,,1,13716,2416,3,,,,1,4,single_family,,,sold,30101,Georgia,GA,Acworth,Cobb,3681 Summit Dr NW,34.043854,-84.702538,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304423916,,,,,False,,,,,False,2019,,2022-07-13,382000,3,,,4400,2361,3,townhouse,,2,2,4,townhomes,2022-04-26T04:28:16Z,382000,sold,30102,Georgia,GA,Acworth,Cherokee,213 Diamond Ln,34.098265,-84.624491,"['central_air', 'central_heat', 'cul_de_sac', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044162562,,,,,False,,,,,False,2000,,2022-07-19,436100,2,,,26136,2058,2,,,4,3,4,single_family,2022-06-11T04:46:18Z,430000,sold,30101,Georgia,GA,Acworth,Paulding,97 Thunder Ridge Dr,34.053024,-84.779157,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan', 'master_suite', 'front_porch', 'theater_room', 'farm', 'ranch', 'playground', 'tennis', 'groundscare']",0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6276642633,,,,,,,,,,False,2007,,2022-07-05,480000,3,,,10454,2664,3,,,2,2,4,single_family,2022-06-02T04:06:58Z,474900,sold,30101,Georgia,GA,Acworth,Cobb,2478 Arbor Ct,34.073169,-84.62187,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'ensuite']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9643317799,True,,,,,,,,,False,2022,,2022-06-30,200000,4,,1,105851,3908,5,,,2,2,5,single_family,2022-04-09T15:59:29Z,750000,sold,30101,Georgia,GA,Acworth,Paulding,1109 Overlook Trl,34.075324,-84.776281,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'laundry_room', 'new_construction', 'ocean_view', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'big_lot', 'farm', 'ranch']",0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5003251559,,,,,,,,,,False,1995,,2022-09-07,345000,2,,1,8760,2077,3,,,2,2,4,single_family,2022-08-04T21:52:05Z,325000,sold,30101,Georgia,GA,Acworth,Cobb,4906 Baker Ridge Pl,34.072688,-84.645634,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'front_porch']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937081739,,,,,,,,,,False,1976,,2022-07-29,386000,2,,,22346,,2,,,,1,3,single_family,2022-07-09T04:54:53Z,385000,sold,30102,Georgia,GA,Acworth,Cherokee,5205 Legendary Tarn,34.078523,-84.569494,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'private_backyard', 'fenced_yard', 'vaulted_ceiling', 'master_suite', 'farm', 'ranch', 'views']",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6937557973,,,,,,,,,,,1950,,2022-08-16,190084,1,,,52708,1694,1,,,,1,3,single_family,,,sold,30102,Georgia,GA,Acworth,Cherokee,3039 Highway 92,34.097187,-84.636048,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6409641633,,,,,False,,,,,False,2004,,2022-11-22,1900000,6,,3,35719,10612,9,,,4,2,6,single_family,2021-04-26T21:17:42Z,1950000,sold,30101,Georgia,GA,Acworth,Cobb,6204 Arnall Ct NW,34.062654,-84.735612,"['central_air', 'central_heat', 'community_golf', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_spa_or_hot_tub', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_suite', 'front_porch', 'wine_cellar', 'elevator']",0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5194559683,,,,,False,,,,,False,2001,,2022-10-21,263000,2,,1,2614,1496,3,townhouse,,,2,2,townhomes,2022-04-18T13:38:31Z,263000,sold,30101,Georgia,GA,Acworth,Cobb,2491 Stonegate Dr NW,34.061681,-84.62518,"['central_air', 'community_security_features', 'fireplace', 'laundry_room', 'two_or_more_stories', 'fenced_yard', 'floor_plan', 'ensuite']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881995094,,,,,,,,,,,,,2022-08-10,238314,,,,47916,0,,,,,0,,single_family,,,sold,30101,Georgia,GA,Acworth,Paulding,Governors Towne U Clb N Lot 21,34.066243,-84.744302,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930186239,,,,,,,,,,False,2001,,2022-08-05,490000,3,,,19166,2564,3,,,,3,4,single_family,2022-06-25T04:45:52Z,489900,sold,30101,Georgia,GA,Acworth,Paulding,1089 Bentwater Dr,34.057548,-84.777834,"['central_air', 'central_heat', 'community_clubhouse', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'river_view', 'tennis_court', 'view', 'water_view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'master_suite', 'media_room', 'park', 'playground', 'golf_course', 'tennis', 'trails']",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5381377705,,,,,False,,,,,False,1998,,2022-10-03,400000,3,,1,20086,4139,4,,,2,3,4,single_family,2022-08-22T21:30:53Z,450000,sold,30101,Georgia,GA,Acworth,Cobb,6368 Seymour Pl NW,34.004238,-84.736533,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'library', 'pond', 'groundscare']",0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6852174699,,,,,,,,,,,2004,,2022-06-10,312000,2,,1,2614,1954,3,,,,2,4,single_family,,,sold,30101,Georgia,GA,Acworth,Cobb,3944 Abernathy Farm Way # 5,34.052675,-84.700117,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593175175,,,,,,,,,,,,,2022-07-18,80000,,,,29185,0,,,,,0,,mobile,,,sold,30102,Georgia,GA,Acworth,Cherokee,6050 Old Bascomb Rd,34.100669,-84.575834,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116213769,,,,,,,,,,False,2015,,2022-07-18,440000,2,,1,8276,2300,3,,,,2,4,single_family,2022-06-11T04:46:18Z,439900,sold,30101,Georgia,GA,Acworth,Paulding,71 Harmony Cir,34.042664,-84.778394,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'ensuite', 'groundscare']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5216897207,,,,,,,,,,,1984,,2022-07-06,356000,2,,,15188,1808,2,,,,1,3,single_family,,,sold,30102,Georgia,GA,Acworth,Cobb,1149 Midland Dr NW,34.066942,-84.586749,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879129942,,,,,,,,,,False,,,2022-07-29,27500,,,,23958,,0,,,,,,land,2022-06-29T03:53:04Z,27500,sold,30102,Georgia,GA,Acworth,Bartow,136 Mountain View Rd SE,34.092228,-84.705008,"['single_story', 'big_lot', 'lake']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207081040,,,,,,,,,,False,2000,,2022-10-04,306000,3,,,3049,1520,3,townhouse,,2,3,2,townhomes,2022-07-30T02:11:05Z,310000,sold,30101,Georgia,GA,Acworth,Cobb,2473 Stonegate Dr NW,34.061621,-84.624329,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'media_room', 'rental_property', 'hoa', 'shopping']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6084336551,,,,,,,,,,,1990,,2022-07-15,225000,2,,,22648,1704,2,,,,1,3,single_family,,,sold,30101,Georgia,GA,Acworth,Cobb,4006 Baywatch Cv NW,34.049207,-84.716375,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362354300,,,,,False,,,,,False,2008,,2022-10-20,299000,2,,1,1742,1547,3,townhouse,,1,2,3,townhomes,2022-07-18T14:57:35Z,299000,sold,30152,Georgia,GA,Kennesaw,Cobb,3910 Cyrus Crest Cir NW,34.031883,-84.665996,"['community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'playground', 'shopping']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
